hour_of_day,day_of_week,is_off_hours,severity,category_risk,role_risk_score,status_risk,bytes_zscore,user_event_count,user_patient_access_count,user_failed_login_count,is_anomaly
1,3,1,1,3,2,3,-0.1063,184,57,6,0
1,3,1,3,4,2,2,-0.0981,165,44,12,0
1,3,1,4,2,2,4,-0.1236,178,44,11,0
1,3,1,1,1,3,0,-0.1245,174,46,9,0
1,3,1,1,1,3,0,-0.0899,172,47,9,0
1,3,1,2,2,3,2,-0.0898,193,40,8,0
1,3,1,4,1,4,2,-0.0859,165,38,8,0
1,3,1,1,1,3,0,-0.0876,184,38,7,0
1,3,1,4,2,3,3,-0.1113,168,44,7,0
1,3,1,2,4,2,2,-0.0905,167,36,16,0
1,3,1,5,2,3,3,-0.1139,161,39,7,0
1,3,1,1,1,2,0,-0.1102,164,28,10,0
1,3,1,2,2,3,0,-0.1271,167,34,17,0
1,3,1,1,3,3,3,-0.1045,193,47,10,0
1,3,1,4,2,3,3,-0.1249,193,46,16,0
1,3,1,3,1,3,2,-0.126,167,34,17,0
1,3,1,1,4,3,0,-0.1146,179,41,9,0
1,3,1,2,3,2,0,-0.1253,146,36,10,0
2,3,1,3,2,3,4,-0.1114,169,46,5,0
2,3,1,3,2,2,4,-0.0968,174,41,9,0
2,3,1,2,2,3,0,-0.1155,179,41,9,0
2,3,1,3,4,2,0,-0.1211,180,41,8,0
2,3,1,1,1,3,0,-0.1092,173,35,9,0
2,3,1,1,3,3,0,-0.1145,177,49,9,0
2,3,1,2,2,3,0,-0.1098,161,39,7,0
2,3,1,3,4,4,0,-0.1265,169,49,8,0
2,3,1,2,1,2,0,-0.1067,163,34,10,0
2,3,1,2,1,1,1,-0.119,175,52,8,0
2,3,1,1,2,3,0,-0.0925,177,37,16,0
2,3,1,2,2,3,0,-0.1207,174,46,9,0
2,3,1,5,2,4,4,-0.0786,168,41,9,0
2,3,1,3,4,3,0,0.0855,192,49,7,1
2,3,1,2,4,2,0,-0.1204,178,44,11,0
2,3,1,2,1,3,0,-0.0857,161,39,7,0
2,3,1,3,4,3,0,-0.0914,164,39,8,1
2,3,1,2,2,2,0,-0.126,170,43,8,0
2,3,1,1,3,2,0,-0.0745,157,41,10,0
2,3,1,4,3,2,5,-0.1167,174,41,9,0
2,3,1,3,4,3,2,-0.1162,193,46,16,0
2,3,1,5,2,2,4,-0.1015,199,39,12,0
2,3,1,3,3,3,0,-0.1198,165,25,16,0
2,3,1,3,2,3,4,-0.125,174,46,9,0
2,3,1,1,4,3,0,-0.124,165,33,10,0
2,3,1,2,2,3,0,-0.1061,173,35,9,0
2,3,1,2,1,2,0,-0.1219,204,49,9,0
2,3,1,4,2,2,3,-0.0981,204,49,9,0
2,3,1,1,1,4,0,-0.1204,158,33,11,0
2,3,1,4,4,2,0,-0.1249,204,49,9,0
2,3,1,4,2,3,4,-0.0901,184,38,7,0
2,3,1,2,1,3,2,-0.114,158,32,11,0
3,3,1,3,4,2,2,-0.1135,192,41,12,0
3,3,1,2,1,2,0,-0.1188,170,43,8,0
3,3,1,5,3,3,5,-0.1167,193,40,8,0
3,3,1,2,2,3,0,-0.1267,173,35,9,0
3,3,1,5,4,1,0,-0.1054,170,43,8,1
3,3,1,3,4,4,0,-0.0872,165,38,8,0
3,3,1,2,1,2,3,-0.1244,186,42,7,0
3,3,1,5,2,3,3,-0.0833,182,45,8,1
3,3,1,1,2,2,0,-0.1248,181,46,12,0
3,3,1,4,2,3,4,-0.099,167,34,17,0
3,3,1,1,4,2,0,-0.1109,180,41,8,0
3,3,1,3,4,3,2,-0.1243,168,44,7,0
3,3,1,4,3,2,3,-0.1228,157,44,18,0
3,3,1,2,2,2,0,-0.122,191,47,14,0
3,3,1,1,1,3,0,-0.1179,173,35,9,0
3,3,1,1,3,3,0,-0.0926,192,49,7,0
3,3,1,4,1,3,2,-0.1009,165,41,16,0
3,3,1,5,3,1,5,-0.109,189,49,15,1
3,3,1,3,4,2,0,-0.101,204,49,9,1
3,3,1,1,3,3,3,-0.1183,159,36,11,0
3,3,1,1,3,3,3,-0.0787,192,49,7,0
3,3,1,2,2,2,3,-0.1251,167,34,8,0
3,3,1,1,3,2,0,-0.0927,199,39,12,0
3,3,1,3,4,2,2,-0.0991,157,44,18,0
3,3,1,2,2,2,3,-0.0897,199,39,12,0
3,3,1,2,4,2,0,-0.0774,162,45,10,1
3,3,1,1,1,2,1,-0.1263,165,44,12,0
3,3,1,1,2,3,0,-0.1267,146,30,6,0
3,3,1,1,2,4,0,-0.1164,168,41,9,0
3,3,1,1,3,2,0,-0.091,192,41,12,0
3,3,1,2,2,3,3,-0.1259,169,42,4,0
3,3,1,2,1,3,0,-0.1228,184,38,7,0
3,3,1,1,1,2,1,-0.1088,199,39,12,0
4,3,1,3,4,3,0,-0.1031,192,49,7,1
4,3,1,1,3,3,0,-0.0962,168,44,7,0
4,3,1,2,4,3,0,-0.1127,168,44,7,0
4,3,1,3,4,2,2,-0.1164,184,57,6,0
4,3,1,1,1,3,0,-0.1212,168,44,7,0
4,3,1,2,1,2,0,-0.1042,167,36,16,0
4,3,1,1,1,2,1,-0.1249,204,49,9,0
4,3,1,2,3,3,3,-0.0881,174,46,9,0
4,3,1,1,2,3,0,-0.1114,161,39,7,0
4,3,1,5,2,3,3,-0.0985,193,47,10,0
4,3,1,2,4,3,0,-0.1064,193,40,8,1
4,3,1,3,2,3,3,-0.1237,179,41,9,0
4,3,1,5,2,2,4,-0.1146,174,41,9,0
4,3,1,1,3,3,3,-0.1171,161,39,7,0
4,3,1,1,3,4,0,-0.1228,160,34,11,0
4,3,1,2,1,2,0,-0.1135,157,39,9,0
4,3,1,5,4,1,2,-0.1189,158,45,15,1
4,3,1,4,4,3,0,-0.1211,165,41,16,0
4,3,1,1,2,2,0,-0.0781,173,50,8,0
4,3,1,1,1,3,0,-0.0853,177,49,9,0
4,3,1,4,3,3,0,-0.1022,179,41,9,0
4,3,1,2,4,2,0,-0.0957,178,44,11,1
4,3,1,2,4,2,0,-0.1045,204,49,9,0
4,3,1,1,2,2,0,-0.0842,173,50,8,0
4,3,1,4,3,1,5,-0.1095,151,41,14,0
4,3,1,2,4,3,0,-0.1054,173,35,9,0
4,3,1,3,4,2,2,-0.1202,184,57,6,0
4,3,1,4,2,2,4,-0.0854,157,39,9,0
4,3,1,2,2,3,0,-0.0965,192,43,14,0
4,3,1,3,4,3,0,-0.0836,172,47,9,0
4,3,1,1,1,4,0,-0.0772,169,49,8,0
4,3,1,3,1,2,2,-0.0984,180,41,8,0
4,3,1,3,2,2,3,-0.0929,180,41,8,1
4,3,1,2,2,2,0,-0.1205,184,57,6,0
5,3,1,1,3,3,3,-0.0831,172,41,5,0
5,3,1,4,4,3,2,-0.0849,167,34,17,0
5,3,1,1,2,3,0,-0.1076,169,42,4,0
5,3,1,2,3,2,0,-0.1226,185,47,7,0
5,3,1,3,4,2,0,-0.1262,168,47,13,0
5,3,1,1,4,3,0,-0.1102,169,42,4,0
5,3,1,4,3,2,0,-0.1136,162,45,10,0
5,3,1,1,1,2,0,-0.0924,185,47,7,0
5,3,1,4,4,4,0,-0.105,169,49,8,0
5,3,1,1,1,2,0,-0.1231,157,39,9,0
5,3,1,5,3,2,3,-0.1131,174,41,9,0
5,3,1,2,1,3,0,-0.1087,172,47,9,0
5,3,1,1,2,2,2,-0.1024,184,57,6,0
5,3,1,3,4,2,0,-0.1034,158,45,15,0
5,3,1,5,2,3,3,-0.1244,168,44,7,1
5,3,1,2,3,2,0,-0.1135,146,36,10,0
5,3,1,1,2,2,0,-0.1172,146,36,10,0
5,3,1,3,4,2,2,-0.1063,180,41,8,0
5,3,1,4,2,3,3,-0.0912,165,41,16,0
5,3,1,3,4,2,0,-0.1027,162,45,10,0
5,3,1,1,3,1,3,-0.098,155,44,7,0
5,3,1,3,4,2,0,-0.1094,162,45,10,0
5,3,1,3,4,2,2,-0.0883,167,36,16,0
5,3,1,4,3,2,5,-0.1178,157,39,9,0
5,3,1,4,2,4,5,-0.1238,165,38,8,0
5,3,1,2,2,3,0,-0.1017,192,49,7,0
5,3,1,5,3,3,5,-0.1138,169,42,4,1
5,3,1,2,3,3,3,-0.1181,177,49,9,0
5,3,1,3,2,2,3,-0.1017,151,30,9,1
5,3,1,1,1,2,1,-0.1151,158,45,15,0
5,3,1,3,2,3,0,-0.1224,192,49,7,0
5,3,1,2,2,3,2,-0.1247,193,46,16,0
5,3,1,3,2,3,2,-0.1208,176,44,11,0
5,3,1,1,2,2,0,-0.0966,165,36,8,0
5,3,1,4,3,4,5,-0.1213,160,34,11,0
5,3,1,4,4,3,2,-0.1224,164,39,8,0
5,3,1,5,3,3,5,-0.1231,169,46,5,0
5,3,1,1,3,2,3,-0.0842,199,39,12,0
5,3,1,2,3,2,3,-0.0893,192,41,12,0
5,3,1,2,4,2,2,-0.0884,157,39,9,0
5,3,1,2,4,3,2,-0.1193,194,40,20,0
5,3,1,4,4,2,0,-0.1107,168,47,13,0
5,3,1,4,2,3,5,-0.1268,169,42,4,0
5,3,1,2,2,3,0,-0.1021,182,45,8,0
6,3,0,3,4,2,0,-0.1128,192,41,12,0
6,3,0,3,4,3,2,-0.1244,193,40,8,0
6,3,0,3,2,2,0,-0.1001,167,45,7,0
6,3,0,2,4,2,0,-0.1244,170,43,8,0
6,3,0,3,4,2,0,-0.0961,180,41,8,0
6,3,0,1,3,2,3,-0.1059,167,45,7,0
6,3,0,1,2,2,0,-0.0768,191,47,14,0
6,3,0,2,2,2,0,-0.108,192,41,12,0
6,3,0,1,3,2,3,-0.0803,199,39,12,0
6,3,0,5,3,2,5,-0.1151,174,41,9,1
6,3,0,2,1,3,2,-0.126,167,34,17,0
6,3,0,1,3,2,3,-0.1246,158,45,15,0
6,3,0,1,1,2,0,-0.0958,157,39,9,0
6,3,0,1,2,2,2,-0.1105,186,42,7,0
6,3,0,2,2,3,0,-0.0842,169,42,4,0
6,3,0,1,1,3,1,-0.1004,168,44,7,0
6,3,0,1,1,4,0,-0.0948,168,41,9,0
6,3,0,4,1,3,2,-0.1236,161,39,7,0
6,3,0,1,1,2,0,-0.0993,167,34,8,0
6,3,0,1,4,3,0,-0.1075,165,41,16,0
6,3,0,5,2,3,4,-0.0786,165,33,10,0
6,3,0,1,3,2,3,-0.092,173,50,8,0
6,3,0,4,1,4,3,-0.1012,158,33,11,1
6,3,0,2,3,3,0,-0.122,176,44,11,0
6,3,0,4,1,3,2,-0.1213,194,40,20,0
6,3,0,1,1,3,0,-0.0948,163,37,6,0
6,3,0,2,4,3,0,-0.126,177,49,9,0
6,3,0,2,3,2,3,-0.1194,158,45,15,0
7,3,0,2,1,3,0,-0.1213,192,43,14,0
7,3,0,3,1,3,3,-0.1202,165,41,16,1
7,3,0,1,3,2,0,-0.1099,162,45,10,0
7,3,0,4,4,2,2,-0.116,173,50,8,0
7,3,0,1,2,1,0,-0.0933,151,41,14,0
7,3,0,2,1,2,0,-0.1234,191,47,14,0
7,3,0,4,3,3,0,-0.0993,177,49,9,0
7,3,0,4,4,3,0,-0.1078,174,46,9,0
7,3,0,1,1,3,1,-0.114,169,42,4,0
7,3,0,2,4,2,0,-0.103,186,42,7,0
7,3,0,2,2,3,0,-0.0992,192,43,14,0
7,3,0,2,3,3,0,-0.0982,172,41,5,0
7,3,0,2,1,1,0,-0.1163,168,31,8,0
7,3,0,2,3,2,3,-0.1037,185,47,7,0
7,3,0,2,2,3,0,-0.0981,169,42,4,0
7,3,0,5,2,2,4,-0.117,168,47,13,0
7,3,0,2,2,3,0,-0.103,165,33,10,0
7,3,0,2,4,3,0,-0.1099,173,35,9,0
7,3,0,1,4,2,0,-0.0892,170,43,8,0
7,3,0,3,4,2,2,-0.1004,157,39,9,0
7,3,0,4,2,3,4,-0.1072,165,25,16,0
7,3,0,4,3,2,5,-0.1214,157,39,9,0
7,3,0,3,4,2,2,-0.1066,165,36,8,0
7,3,0,2,2,2,0,-0.1116,146,36,10,0
7,3,0,1,3,4,3,-0.1189,160,34,11,0
7,3,0,3,4,3,2,-0.0892,169,42,4,0
7,3,0,1,1,2,0,-0.0911,186,42,7,0
7,3,0,1,3,2,3,-0.0905,164,36,11,0
7,3,0,3,4,3,2,-0.1132,193,47,10,0
7,3,0,2,1,3,1,-0.0939,174,46,9,0
7,3,0,1,1,3,0,-0.092,177,37,16,0
7,3,0,3,4,3,2,-0.1004,168,44,7,0
7,3,0,2,4,2,0,-0.1027,174,41,9,0
7,3,0,3,3,4,0,-0.0741,168,41,9,0
7,3,0,3,4,2,0,-0.0981,162,45,10,0
7,3,0,2,4,3,2,-0.1255,164,39,8,0
7,3,0,2,4,3,2,-0.1126,165,33,10,0
7,3,0,1,2,2,0,-0.1103,157,39,9,0
7,3,0,1,1,3,0,-0.1044,158,32,11,0
7,3,0,1,1,3,0,-0.1081,193,47,10,0
7,3,0,1,3,2,0,-0.1259,162,45,10,0
7,3,0,1,4,3,0,-0.1079,173,35,9,0
7,3,0,1,2,2,0,-0.1263,151,30,9,0
7,3,0,2,3,2,3,-0.1009,165,36,8,0
7,3,0,4,3,3,3,-0.1244,168,44,7,0
8,3,0,3,2,3,4,-0.1224,193,46,16,0
8,3,0,2,4,1,0,-0.0941,189,49,15,0
8,3,0,2,4,3,0,-0.1214,193,47,10,0
8,3,0,1,4,3,0,-0.0834,163,37,6,0
8,3,0,1,3,3,0,-0.1161,165,25,16,0
8,3,0,1,3,3,0,-0.1166,163,37,6,0
8,3,0,1,1,3,1,-0.0856,163,37,6,0
8,3,0,5,2,2,4,-0.1245,162,45,10,0
8,3,0,4,2,2,3,-0.0996,204,49,9,0
8,3,0,1,1,3,1,-0.1032,161,39,7,0
8,3,0,5,2,4,3,-0.1095,165,38,8,0
8,3,0,4,3,3,3,-0.1262,165,33,10,0
8,3,0,1,4,3,0,-0.1253,194,40,20,0
8,3,0,1,2,3,0,-0.0737,165,25,16,0
8,3,0,5,2,3,3,-0.0784,184,38,7,1
8,3,0,2,2,3,0,-0.1143,176,44,11,0
8,3,0,2,4,3,0,-0.095,174,46,9,0
8,3,0,3,4,2,2,-0.1049,185,47,7,0
8,3,0,1,3,3,3,-0.092,174,46,9,0
8,3,0,4,4,3,0,-0.1255,184,38,7,0
8,3,0,4,2,3,5,-0.1233,165,25,16,0
8,3,0,3,4,1,2,-0.0994,155,44,7,0
8,3,0,3,4,2,0,0.0997,165,36,8,1
8,3,0,2,4,4,0,-0.1221,160,34,11,0
8,3,0,5,2,2,5,-0.104,165,36,8,0
8,3,0,2,2,2,0,-0.1116,164,36,11,0
8,3,0,2,3,3,0,-0.1074,169,46,5,0
8,3,0,2,2,3,0,-0.1043,169,46,5,0
8,3,0,1,1,3,0,-0.1212,163,37,6,0
8,3,0,3,4,2,2,-0.1266,181,46,12,0
9,3,0,2,4,3,0,-0.1058,146,30,6,0
9,3,0,2,2,2,2,-0.077,184,57,6,0
9,3,0,1,1,2,0,-0.1137,146,36,10,0
9,3,0,4,3,3,0,-0.1199,163,37,6,0
9,3,0,1,2,2,3,-0.0959,167,36,16,0
9,3,0,2,4,1,0,-0.0898,155,44,7,0
9,3,0,1,4,2,0,-0.124,165,44,12,0
9,3,0,1,1,3,0,-0.1056,192,43,14,0
9,3,0,2,2,2,0,-0.1217,181,46,12,0
9,3,0,5,3,3,5,-0.0926,169,46,5,1
9,3,0,3,1,2,2,-0.107,199,39,12,0
9,3,0,3,1,3,3,-0.1236,193,46,16,0
9,3,0,2,2,3,0,-0.113,177,49,9,0
9,3,0,3,2,2,5,-0.0916,181,46,12,0
9,3,0,1,1,2,0,-0.1103,174,41,9,0
9,3,0,2,1,3,3,-0.1138,167,34,17,0
9,3,0,1,2,2,0,-0.0965,186,42,7,0
9,3,0,5,3,2,5,-0.109,157,41,10,0
9,3,0,4,2,2,4,-0.1167,204,49,9,0
9,3,0,2,1,3,2,-0.1268,193,46,16,0
9,3,0,3,4,3,0,-0.0873,169,46,5,0
9,3,0,1,1,3,0,-0.1135,194,40,20,0
9,3,0,1,1,2,1,-0.096,164,36,11,0
9,3,0,2,3,2,3,-0.0905,174,41,9,0
9,3,0,2,1,3,0,-0.1252,159,36,11,0
9,3,0,3,2,3,4,-0.0933,165,25,16,0
9,3,0,5,3,4,3,-0.1264,158,33,11,0
9,3,0,1,2,3,3,-0.1101,172,41,5,0
9,3,0,2,2,2,0,-0.1005,167,36,16,0
9,3,0,1,1,2,1,-0.1218,192,41,12,0
9,3,0,1,1,3,0,-0.0919,177,37,16,0
10,3,0,1,1,1,0,-0.1106,155,44,7,0
10,3,0,1,1,1,1,-0.0934,168,31,8,0
10,3,0,2,1,2,0,-0.1189,146,36,10,0
10,3,0,5,4,2,2,12.5158,150,37,3,1
10,3,0,4,1,1,3,-0.1224,189,49,15,1
10,3,0,1,2,4,0,-0.1254,169,49,8,0
10,3,0,3,4,4,2,-0.1014,165,38,8,0
10,3,0,4,3,2,3,-0.0942,164,28,10,0
10,3,0,1,2,2,3,-0.1073,167,36,16,0
10,3,0,4,4,3,2,-0.1013,193,47,10,0
10,3,0,5,2,2,4,-0.1146,199,39,12,0
10,3,0,4,3,3,3,-0.1158,159,36,11,0
10,3,0,2,4,2,0,-0.1135,180,41,8,0
10,3,0,2,4,2,2,-0.1079,157,41,10,0
10,3,0,1,2,3,0,-0.116,193,40,8,0
10,3,0,2,1,2,0,-0.1193,170,43,8,0
10,3,0,1,1,2,0,-0.1095,170,43,8,0
10,3,0,3,2,4,5,-0.0881,168,41,9,0
10,3,0,1,3,2,0,-0.1083,165,36,8,0
10,3,0,2,3,1,0,-0.0954,189,49,15,0
10,3,0,1,3,3,0,-0.1077,192,49,7,0
10,3,0,2,4,3,0,-0.1216,179,41,9,0
10,3,0,1,2,2,3,-0.1197,146,36,10,0
10,3,0,5,3,2,3,-0.0936,163,34,10,0
10,3,0,3,2,3,0,-0.1083,158,32,11,0
10,3,0,2,4,2,0,-0.1064,158,45,15,0
10,3,0,1,3,4,0,-0.1248,160,34,11,0
10,3,0,1,1,3,0,-0.1257,167,34,17,0
10,3,0,4,3,3,5,-0.0996,163,37,6,0
10,3,0,3,2,4,0,-0.1195,158,33,11,0
10,3,0,5,2,3,5,-0.0847,172,41,5,0
10,3,0,4,1,4,2,-0.1214,165,38,8,0
10,3,0,3,2,2,5,-0.1194,186,42,7,0
10,3,0,1,3,2,0,-0.1254,167,45,7,0
10,3,0,2,3,3,3,-0.1146,184,38,7,0
10,3,0,1,3,2,3,-0.1085,157,41,10,0
10,3,0,1,1,3,0,-0.1263,159,36,11,0
10,3,0,5,3,2,5,-0.0948,204,49,9,1
10,3,0,1,4,2,0,-0.0734,167,36,16,0
10,3,0,1,2,3,0,-0.0986,193,47,10,0
10,3,0,1,1,1,0,-0.1182,168,31,8,0
10,3,0,1,1,3,0,-0.1002,165,33,10,0
10,3,0,1,4,3,0,-0.0894,172,41,5,0
10,3,0,1,3,3,0,-0.0822,179,41,9,0
10,3,0,3,3,2,3,-0.1131,150,37,3,0
10,3,0,2,4,2,0,-0.1103,173,50,8,0
11,3,0,4,3,2,3,-0.1105,150,37,3,0
11,3,0,5,2,4,3,-0.1219,158,33,11,1
11,3,0,4,3,3,3,-0.093,184,38,7,0
11,3,0,5,2,3,3,-0.1255,158,32,11,0
11,3,0,2,1,3,1,-0.1073,177,49,9,0
11,3,0,2,3,2,0,-0.1243,192,41,12,0
11,3,0,2,1,3,2,-0.1202,159,36,11,0
11,3,0,1,2,3,0,-0.1079,194,40,20,0
11,3,0,2,1,3,0,-0.0823,176,44,11,0
11,3,0,1,3,3,3,-0.1245,163,37,6,0
11,3,0,4,2,1,5,-0.124,168,31,8,0
11,3,0,4,4,2,2,6.6748,173,50,8,1
11,3,0,2,1,2,0,-0.1192,185,47,7,0
11,3,0,1,3,2,0,-0.1271,192,41,12,0
11,3,0,2,4,2,0,-0.1228,168,47,13,0
11,3,0,1,2,2,0,-0.1188,165,44,12,0
11,3,0,3,2,2,0,-0.1229,167,45,7,0
11,3,0,5,4,1,0,-0.1128,151,41,14,1
11,3,0,5,2,3,3,-0.0774,193,46,16,1
11,3,0,3,1,4,2,-0.106,168,41,9,0
11,3,0,3,2,2,0,-0.1267,157,41,10,0
11,3,0,5,2,2,3,-0.0772,178,44,11,0
11,3,0,1,2,3,2,-0.1214,161,39,7,0
11,3,0,1,3,3,3,-0.1127,176,44,11,0
11,3,0,1,3,3,0,-0.1035,168,44,7,0
11,3,0,4,3,2,3,-0.1144,146,36,10,0
11,3,0,2,2,2,0,-0.0827,164,28,10,0
11,3,0,3,3,2,3,-0.1227,167,36,16,0
11,3,0,4,4,3,0,-0.117,169,46,5,0
11,3,0,5,3,2,5,-0.1225,199,39,12,1
11,3,0,2,1,3,3,-0.0994,174,46,9,0
11,3,0,5,3,1,5,-0.1053,189,49,15,1
11,3,0,1,3,3,3,-0.1117,193,40,8,0
11,3,0,1,3,3,0,-0.1198,193,46,16,0
11,3,0,1,4,2,0,-0.1193,184,57,6,0
11,3,0,4,4,2,2,-0.1116,192,41,12,0
11,3,0,1,3,3,3,-0.1197,174,46,9,0
11,3,0,1,3,2,3,-0.1191,165,44,12,0
11,3,0,2,1,4,1,-0.1238,169,49,8,0
11,3,0,1,3,2,3,-0.1035,204,49,9,0
11,3,0,2,3,3,3,-0.1048,193,40,8,0
11,3,0,2,3,3,0,-0.1126,192,49,7,0
11,3,0,1,1,2,0,-0.0723,191,47,14,0
12,3,0,1,1,3,0,-0.1196,177,37,16,0
12,3,0,5,2,3,4,-0.1082,177,37,16,0
12,3,0,3,4,2,2,-0.0912,164,36,11,0
12,3,0,3,3,2,3,-0.0956,167,36,16,0
12,3,0,4,4,2,2,6.0407,192,41,12,1
12,3,0,4,3,2,0,-0.1256,167,45,7,0
12,3,0,2,2,1,2,-0.1066,151,41,14,0
12,3,0,1,2,3,3,-0.1119,182,45,8,0
12,3,0,1,3,2,3,-0.1051,185,47,7,0
12,3,0,4,3,2,3,-0.1075,199,39,12,0
12,3,0,1,2,2,0,-0.1162,191,47,14,0
12,3,0,2,4,2,0,-0.1058,199,39,12,0
12,3,0,4,4,4,2,-0.0881,160,34,11,0
12,3,0,2,2,1,2,-0.1098,168,31,8,0
12,3,0,1,3,2,3,-0.0812,199,39,12,0
12,3,0,3,4,3,2,-0.0901,192,43,14,0
12,3,0,3,2,2,0,-0.1136,164,36,11,0
12,3,0,4,4,2,2,-0.1125,181,46,12,0
12,3,0,1,1,3,0,-0.1004,165,41,16,0
12,3,0,1,3,3,0,-0.1122,172,47,9,0
12,3,0,2,1,2,0,-0.0922,163,34,10,0
12,3,0,1,3,2,3,-0.1061,191,47,14,0
12,3,0,3,4,3,2,-0.1263,179,41,9,0
12,3,0,3,2,3,5,-0.109,194,40,20,0
12,3,0,1,2,1,2,-0.1206,175,52,8,0
12,3,0,4,1,3,3,-0.1252,193,40,8,0
12,3,0,5,2,3,5,-0.126,184,38,7,0
12,3,0,3,2,1,2,-0.0848,168,31,8,0
12,3,0,1,2,3,0,-0.1029,172,41,5,0
12,3,0,3,4,2,0,-0.1263,191,47,14,0
12,3,0,1,1,2,0,-0.1095,174,41,9,0
12,3,0,2,2,2,3,-0.0896,185,47,7,0
12,3,0,3,4,3,2,-0.1233,184,38,7,0
13,3,0,1,2,4,0,-0.0999,160,34,11,0
13,3,0,1,1,2,0,-0.1225,204,49,9,0
13,3,0,2,2,1,0,-0.1042,168,31,8,0
13,3,0,4,3,3,3,-0.1108,176,44,11,0
13,3,0,3,2,3,2,-0.1131,164,39,8,0
13,3,0,5,3,3,5,-0.1079,168,44,7,0
13,3,0,2,2,3,0,-0.1191,175,44,16,0
13,3,0,1,1,1,0,-0.0793,175,52,8,0
13,3,0,2,2,4,3,-0.1105,160,34,11,0
13,3,0,5,4,1,2,-0.1214,158,45,15,1
13,3,0,3,2,4,0,-0.0978,158,33,11,0
13,3,0,1,1,3,0,-0.1008,194,40,20,0
13,3,0,1,2,3,3,-0.1024,169,46,5,0
13,3,0,2,1,3,0,-0.0862,161,39,7,0
13,3,0,1,2,2,2,-0.1216,157,39,9,0
13,3,0,4,1,3,2,-0.1094,165,33,10,0
13,3,0,1,3,2,3,-0.1247,151,30,9,0
13,3,0,2,2,3,0,-0.1201,176,44,11,0
13,3,0,2,2,4,0,-0.1187,165,38,8,0
13,3,0,1,2,4,0,-0.0992,165,38,8,0
13,3,0,2,2,3,3,-0.0793,146,30,6,0
13,3,0,5,3,3,5,-0.1218,169,46,5,1
13,3,0,5,2,2,4,-0.101,157,41,10,0
13,3,0,1,1,2,0,-0.1171,162,45,10,0
13,3,0,3,2,1,0,-0.1098,189,49,15,0
13,3,0,1,2,2,0,-0.0877,157,41,10,0
13,3,0,3,4,2,0,-0.1087,167,36,16,0
13,3,0,5,2,2,5,-0.0934,186,42,7,0
13,3,0,2,2,2,2,-0.1245,157,44,18,0
13,3,0,4,3,3,5,-0.0877,165,33,10,0
13,3,0,1,3,2,3,-0.1015,151,30,9,0
13,3,0,2,2,3,0,-0.1063,184,38,7,0
13,3,0,1,1,3,0,-0.103,193,46,16,0
13,3,0,3,4,2,0,-0.1207,186,42,7,0
13,3,0,3,4,2,2,-0.1237,157,44,18,0
13,3,0,5,4,2,2,7.1306,199,39,12,1
13,3,0,1,3,3,0,-0.0971,193,40,8,0
13,3,0,2,1,2,1,-0.1145,151,30,9,0
13,3,0,1,1,2,0,-0.1083,151,30,9,0
13,3,0,4,4,2,2,-0.112,180,41,8,0
14,3,0,4,4,3,0,-0.1117,164,39,8,0
14,3,0,1,1,3,0,-0.1262,163,37,6,0
14,3,0,1,2,3,2,-0.0923,164,39,8,0
14,3,0,1,1,2,0,-0.1123,167,34,8,0
14,3,0,1,1,1,0,-0.1152,151,41,14,0
14,3,0,4,3,3,5,-0.1192,158,32,11,0
14,3,0,2,1,3,0,-0.1242,179,41,9,0
14,3,0,2,4,2,0,-0.1135,163,34,10,0
14,3,0,1,1,3,0,-0.1191,182,45,8,0
14,3,0,2,2,3,0,-0.0831,169,46,5,0
14,3,0,4,3,2,5,-0.0821,181,46,12,0
14,3,0,4,4,3,0,-0.1,174,46,9,0
14,3,0,4,4,2,0,9.9323,151,30,9,1
14,3,0,1,2,3,0,-0.0858,165,33,10,0
14,3,0,2,2,4,0,-0.1259,165,38,8,0
14,3,0,3,4,2,2,-0.1129,173,50,8,0
14,3,0,3,4,3,2,-0.1012,182,45,8,0
14,3,0,2,2,3,0,-0.095,167,34,17,0
14,3,0,2,1,2,0,-0.1054,162,45,10,0
14,3,0,5,3,1,5,-0.1172,189,49,15,1
14,3,0,1,3,3,3,-0.1027,169,42,4,0
14,3,0,4,2,3,3,-0.1233,165,25,16,0
14,3,0,2,2,3,3,-0.1018,176,44,11,0
14,3,0,5,2,3,3,-0.1092,176,44,11,0
14,3,0,1,3,3,3,-0.1183,158,32,11,0
14,3,0,4,2,3,5,-0.1197,172,41,5,0
14,3,0,1,3,2,0,-0.1111,164,28,10,0
14,3,0,3,2,3,5,-0.1257,169,46,5,0
14,3,0,1,2,4,0,-0.1197,169,49,8,0
14,3,0,4,3,2,3,-0.1175,146,36,10,0
14,3,0,5,4,1,2,-0.1097,169,46,5,1
14,3,0,2,2,3,0,-0.1252,169,46,5,0
14,3,0,5,1,3,3,-0.1068,177,37,16,1
14,3,0,1,1,2,0,-0.12,165,44,12,0
14,3,0,1,1,4,0,-0.1218,160,34,11,0
14,3,0,1,1,1,0,-0.1168,168,31,8,0
14,3,0,1,1,2,0,-0.1059,181,46,12,0
14,3,0,2,3,3,0,-0.0864,172,47,9,0
14,3,0,3,2,3,3,-0.122,169,42,4,0
14,3,0,2,2,3,0,-0.0793,168,44,7,0
14,3,0,5,2,3,3,-0.126,146,30,6,1
15,3,0,1,2,1,2,-0.1244,151,41,14,0
